Spearman_ρ_YL_Active_Fe	p-value_YL_Active_Fe	adjust_p_value_YL_Active_Fe	Spearman_ρ_Available_Fe	p-value_Available_Fe	adjust_p_value_Available_Fe	lm.R2_YL_Active_Fe	lm.adj.R2_YL_Active_Fe	lm.p.value_YL_Active_Fe	intercept_YL_Active_Fe	slope_YL_Active_Fe	lm.R2_Available_Fe	lm.adj.R2_Available_Fe	lm.p.value_Available_Fe	intercept_Available_Fe	slope_Available_Fe
Microvirga	-0.0904741191822531	0.674168687430347	0.876013114981557	-0.380900596351807	0.0663078313164792	0.342007060088841	0.0172602753345484	-0.0274097121502448	0.540588796160061	0.756337989037379	-0.0112335910054592	0.181504975468566	0.144300656171683	0.0379107360418861	1.51056742128314	-0.201162561303226
Mitsuaria	-0.280442173041956	0.184389864115201	0.545341720755808	-0.376350798614936	0.0698906448144423	0.342774011076759	0.00116421811019194	-0.0442374083393446	0.874237327554405	0.0584068669042982	-0.00149238071929918	0.0153839107086831	-0.0293713660772856	0.563649451330424	0.172440568705669	-0.0299573898054267
mle1-27	0.0949807733212991	0.658873241224887	0.874000831863907	0.0162925169799703	0.939768740105543	0.979557790042253	3.34531095616335e-05	-0.0454195717490946	0.978601282154201	0.0136065729610196	-4.28149258799063e-05	0.00886794833820624	-0.0361835085555116	0.661616156293056	0.0296727280611794	-0.00384943214242152
mle1-7	-0.251742375173224	0.235356264453308	0.598636786359691	-0.49662412375692	0.0135648549413902	0.180937717060654	0.0994278372822514	0.0584927389768993	0.133385669244443	0.205222399537061	-0.00851598985174628	0.301241555795824	0.269479808331998	0.00547912338884481	0.4746993495111	-0.0818552842124592
MM2	-0.44265515419009	0.0303017690262088	0.282396444343027	-0.421854632924383	0.0400434205475422	0.271548905067301	0.260966517486627	0.227374086463292	0.0107425492758552	0.4059897563219	-0.0198861247587668	0.248772722751822	0.21462602833145	0.0131035666837659	0.676123399441814	-0.107217897200089
MND1	-0.320208839423107	0.127148431509474	0.456437174352107	-0.505657093124456	0.0117102889426264	0.170752352721552	0.126501554373595	0.0867970795723948	0.0880647181664059	1.05793163331963	-0.0415795713381407	0.324604118077742	0.293904305263094	0.00365749595437944	2.2373429021493	-0.367804662566765
Modestobacter	0.245551507558022	0.247456933021529	0.603717887177038	-0.136707791294542	0.524139413481111	0.753929460224418	0.124472935468996	0.0846762507175872	0.0908365647640898	-0.00515458636095017	0.000749429081253394	0.00378455840727046	-0.0414979616651263	0.775214513876126	0.00504355615725553	-0.000721620434620632
Mucilaginibacter	0.0602583465453936	0.779708182169038	0.9087127673692	0.0150678640402023	0.944288990547726	0.979557790042253	0.0110352408990259	-0.033917702696473	0.62518572285111	-0.0010134425566516	0.000209887091287166	0.00295621891428599	-0.0423639529532465	0.800786052323142	-0.00158916590696223	0.000599889494581721
MVP-88	0.0892675939779363	0.678285247775445	0.876013114981557	0.183683095746371	0.390248735283988	0.64053915451063	0.000739470487098356	-0.0446814626725789	0.899628900801273	0.00390045525980272	7.84339103547275e-05	0.0370501603645796	-0.00672028689157589	0.367532967488199	-0.00847455712304796	0.00306581984981682
Myceligenerans	0.232253407098491	0.274796268467293	0.643483749131521	0.326890228337339	0.118966297002719	0.416714347601703	0.0367257340002152	-0.00705945990886603	0.369678977689687	-0.00301688337096533	0.00054988287229847	0.0708706769112562	0.0286375258617678	0.208608132821929	-0.015850217805296	0.00421819237046053
Mycobacterium	0.238198830956727	0.262345486597186	0.627826794261205	0.0452567449956484	0.833680760436969	0.915654380264131	0.0564132949919872	0.0135229902188958	0.263759142623573	0.247697118832101	0.0158392048849191	0.011750964978206	-0.0331694457046028	0.614121737797802	0.227148414938628	0.0399197258591962
Nakamurella	-0.102120866443472	0.63491138420439	0.865678849486054	-0.0830540482525499	0.699624751636184	0.865666867333048	4.25678958794795e-05	-0.0454100426543078	0.97586221560348	0.00274394543838808	1.99731018653558e-05	0.000282481781276224	-0.0451592235923022	0.937869572873257	0.00414925382158144	-0.000284123913358319
Nannocystaceae	-0.00544068934080384	0.979870684326684	0.991856092679723	-0.38727996183194	0.0615232193057721	0.341372199156806	0.000564417042228451	-0.0448644730922156	0.91225924016507	0.000972066313921808	5.21359119788099e-05	0.124090745752883	0.0842766887416503	0.0913685594973507	0.0197339887248206	-0.00426888793285292
Nannocystis	-0.441880881474166	0.0306267276161497	0.282396444343027	-0.207271979768151	0.33113864669444	0.589840714424471	0.0782986472862979	0.0364031312538569	0.18540831106141	0.145829701235651	-0.00601768609605045	0.00199282118290954	-0.0433711414905946	0.835913392380707	0.111422694448629	-0.00530145044968031
NB1-j	-0.0420571739319969	0.845295804487379	0.944216414713962	-0.000217960226724494	0.999193517190258	0.999193517190258	0.00607609090279247	-0.039102268601626	0.717323766981	0.0689188868344348	-0.00108040778195487	0.00330098906081951	-0.0420035114364159	0.789729856107516	0.077486149426183	-0.00439749906672913
Neo-b11	-0.322268494488839	0.124583959569948	0.456437174352107	-0.537524980796936	0.00675092953651356	0.154775999555027	0.14682864321543	0.108048126997949	0.0645649088228629	0.0593936355625249	-0.00352902584212553	0.25448835766966	0.220601464836463	0.0119416775590021	0.135698959994935	-0.0256561535601735
Neochlamydia	0.0128609378523594	0.952438979265065	0.978439971110025	-0.0302676137349388	0.888346809008165	0.95212555427029	0.0115257156261053	-0.0334049336636171	0.617557877624168	-0.000243802092766112	0.000154528125759598	0.00450252126021508	-0.0407473641370477	0.755399073975207	-0.0010599959303734	0.000533346702415145
Niabella	0.509610922622007	0.0109670719858903	0.194992765369051	0.332170884994277	0.112776270692944	0.414887857205456	0.254481106020892	0.220593883567297	0.0119430880140671	-0.0348328591559432	0.00913382968693248	0.0447755290760007	0.00135623494309167	0.32090730025697	-0.0387098865305904	0.0211569783515682
Niastella	0.100979346875222	0.638719253995807	0.868013703801197	-0.0946887333963399	0.659860485430224	0.848847853167866	0.0211372492976714	-0.0233565120978889	0.497873827775061	0.148881987717979	0.0051780076316227	0.000303808950031107	-0.0451369270067856	0.935571422314367	0.183339147066332	0.00342804784186963
Nibribacter	0.196027866164922	0.358607795047708	0.719304585665	-0.0607608265502429	0.777915900975273	0.901378411022482	0.00571716873406327	-0.0394775054143883	0.725475618123057	0.00667341062738079	0.000404545371380436	0.028622417113759	-0.0155311093810702	0.429356201753035	0.0319008671404444	-0.00499848077166701
Nitrolancea	-0.36578273766729	0.0787812750296632	0.453173022418338	-0.249335284787173	0.240013990830825	0.524351122825531	0.107586683448187	0.0670224417867414	0.117640470964555	0.0370313986363687	-0.0024345304541227	0.0453736003770271	0.00198149130325564	0.31762124944885	0.051293623027592	-0.00873063261726482
Nitrosomonas	0.115919965202262	0.589612557445425	0.838292683714924	-0.0626495555393036	0.771188939880269	0.900438482876963	0.00812338084492644	-0.0369619200257587	0.675342556485258	0.206973687953463	0.00451728432393259	0.0171013886955178	-0.0275758209092314	0.542474575498106	0.404710250133379	-0.0361936889168309
Nitrosospira	-0.496410714377398	0.0136114236080352	0.203199109577097	-0.507180156657963	0.011419226456492	0.170752352721552	0.144834947062143	0.105963808292241	0.066561880909984	0.514909787567969	-0.0276563498422693	0.202096615047429	0.165828279367767	0.0275271926139431	1.02449837560716	-0.180403865355651
Nitrospira	-0.224543102200263	0.291492297561646	0.655074088068645	-0.269205664699309	0.203348597067614	0.493331962670774	0.0608422571046711	0.018153268791247	0.24525666583102	1.42796843191357	-0.0457208202340985	0.1383645370679	0.0991992887528044	0.0734749373362367	2.62345477383239	-0.38074296955556
Nocardia	-0.0336320868643523	0.876024404548296	0.953589065367677	0.0738319381113369	0.731703299873283	0.870546430779029	0.00816832333872101	-0.0369149346913371	0.674493658614229	0.0287393228429367	0.00477783313713153	0.0386252282175381	-0.00507362504530096	0.357345916565818	-0.171439969813064	0.0573730830483823
Nocardioides	0.102196132009283	0.634660628073282	0.865678849486054	0.054806442766258	0.799222666478326	0.907493315792617	0.0185491317543357	-0.0260622713477399	0.525711106897654	1.17698028218457	0.046488935728467	0.00757345868586925	-0.0375368386465913	0.685958351428895	0.916100353993637	0.164037477526332
Nodosilinea_PCC-7104	0.373594001401863	0.0721322583381048	0.439096368718366	0.455303374331695	0.0253722401342952	0.217219112869259	0.127941919334639	0.0883029156680314	0.0861485721721573	-0.0311754435810017	0.00408468231233121	0.149755650248214	0.111108179804951	0.0617400552520582	-0.0968485401639624	0.0244034710857728
Nonomuraea	-0.517865710325816	0.00954042977749362	0.175936749132015	-0.516888812289256	0.0097007850761007	0.170752352721552	0.260122759922467	0.226491976282579	0.0108920306555833	0.180968637665279	-0.00789204904097576	0.227002786215087	0.191866549224864	0.0185858614978378	0.280307016164306	-0.0407121777079537
Nordella	-0.351968683550671	0.0916605191648912	0.45496736974233	-0.486727589208007	0.0158666916765225	0.192466918902916	0.0750003109826046	0.0329548705727231	0.195338739524672	0.340678008365689	-0.00978148151010025	0.291837280719526	0.259648066206777	0.00642809028703936	0.703819498285209	-0.106549553046916
Noviherbaspirillum	-0.0874483379402779	0.684509278657571	0.876013114981557	0.0487380330722367	0.821081340071367	0.915654380264131	0.00877723882084129	-0.0362783412327568	0.663251308608492	0.764327135398179	-0.00890657677225788	0.00463401521481137	-0.0406098931845154	0.751960766628387	0.526901185615873	0.0357370522271882
Novosphingobium	-0.211007183587238	0.322301865777319	0.693390864849383	-0.10509138381201	0.625044563057352	0.827680122422713	0.0466548864367223	0.00332101763839154	0.310721599933138	0.594587577618909	-0.0116284296625381	0.00334187723707404	-0.0419607647066953	0.788460228783542	0.557804792687427	-0.0171860428023792
NS11-12_marine_group	-0.194504643933737	0.362428554253239	0.719473749919088	-0.207698152832586	0.330123108772677	0.589707091739227	0.00616883371978258	-0.0390053102020453	0.715261536044354	0.0031021138292853	-0.000172368978242565	0.0086905095479501	-0.0363690127453249	0.66482403921674	0.00630121833287808	-0.00112976557382725
NS9_marine_group	-0.0183070345943087	0.932337050206993	0.975918748714164	-0.216298893213412	0.310030297550858	0.580265661386232	0.000102734879064313	-0.0453471408082509	0.962508900131678	0.00236740532904012	-1.76325998862471e-05	0.0710511520693737	0.0288262044361635	0.208007739490265	0.0131575863022819	-0.00256065517382571
Nubsella	0.195839626272529	0.35907868470996	0.719304585665	0.346560872924653	0.0971089629357221	0.388296151884494	0.0223403341773077	-0.0220987415419056	0.485754704852828	-0.00139149196086827	0.000223962566564285	0.128538283527949	0.0889263873246742	0.0853675595094986	-0.011961106019973	0.00296657267600001
Obscuribacteraceae	0.184815868866716	0.387281402142075	0.73361159861958	0.38539403162841	0.0629091271663588	0.342007060088841	0.0431308227704006	-0.000363230740035636	0.330167242342457	-0.000497165624347891	0.000773855110197175	0.110419191959793	0.0699837006852383	0.11263501836323	-0.022413941046822	0.00683748216875634
oc32	-0.722223319196499	6.75172853933381e-05	0.0211666689708115	-0.573764014653293	0.00337324996712466	0.124413395846304	0.513330863432577	0.491209539043149	8.20999004037584e-05	0.140362898283678	-0.00889410535216554	0.323588948887462	0.292842992018711	0.00372314683701157	0.222846038907908	-0.038994967513823
Oceanobacillus	-0.195952811059779	0.358795505111896	0.719304585665	-0.425065114694373	0.0383969682493385	0.269414338209848	0.123587952309305	0.0837510410506368	0.0920732312164083	0.0165697760140281	-0.00133423563676831	0.284830449145627	0.25232274228861	0.00723297550166685	0.0517747776987038	-0.011185253115135
Ochrobactrum	0.263170495162522	0.214057439355647	0.583539193373871	0.548223697538001	0.00554424409604437	0.151140915139992	0.0936992919517088	0.0525038052222411	0.145744659723605	-0.0498063296795077	0.00756858143471085	0.266407942402868	0.233062848875725	0.0098240016758457	-0.279568805470589	0.0704738598994119
Ohtaekwangia	0.317667567066263	0.130364916454791	0.456437174352107	0.405875961733397	0.0490823386969068	0.298958925388237	0.104498979520433	0.0637943876804532	0.123359195505397	0.0754046932941153	0.0237700765893634	0.129048508666331	0.0894598045148005	0.0847050139145308	-0.323268986938908	0.145867719230678
OLB13	-0.087013271582366	0.686000700886674	0.876013114981557	0.142732811140122	0.505835354654369	0.749301546931586	0.00502300588673352	-0.0402032211184149	0.742091295722737	0.460618591426805	-0.00637137956112257	0.00230964576506513	-0.0430399157910684	0.823536435086616	0.298078138710254	0.0238579137208336
OLB14	-0.234589686755643	0.269859710659078	0.638498258804687	-0.14204805164519	0.507899772641027	0.749301546931586	0.0214187458086151	-0.0230622202909931	0.494994492143522	0.214021662872899	-0.00426459661056177	0.0264688512415719	-0.0177825646110839	0.447516975427885	0.285586528474993	-0.0261792154106637
Oligoflexus	-0.428123910858325	0.036878503045427	0.311021532831961	-0.528737486918597	0.0078992535658068	0.154775999555027	0.135580294188299	0.0962884893786766	0.0766654442639101	0.00893554240386142	-0.000735688921173705	0.286346316174925	0.253907512364695	0.00705122584052242	0.0272200986748384	-0.00590404788563486
Olivibacter	0.197453222321518	0.355053940643514	0.719304585665	-0.0862626991445757	0.68857636159205	0.854925502412308	0.0455920065634178	0.00220982504357325	0.316431741285292	-0.00303709361720478	0.000526239928569079	0.00260456105689217	-0.0427315952587035	0.81279180012711	0.00492778052462314	-0.000694568136988225
OM190	-0.00666976347333434	0.975324613220352	0.991132143418413	-0.0286862224617762	0.894147519659567	0.955077503963456	5.2590954432727e-05	-0.0453995640021838	0.97317144204604	0.0201624703616203	6.49325908320301e-05	0.00392394433422787	-0.0413522400142163	0.771217971664073	0.0340321826485642	-0.00309725359254333
OM27_clade	-0.337402719489416	0.106879506910032	0.45496736974233	-0.32788377915568	0.117783155634085	0.414887857205456	0.188864902340792	0.151995125174464	0.0338268995539095	0.148138144700771	-0.00687941811310802	0.24715124171131	0.212930843607278	0.0134521574871117	0.268831926252148	-0.0434575877467161
Opitutus	0.304133264160886	0.148488273820796	0.487400572716099	0.124163032829617	0.563233974294865	0.786608170450478	0.103119504193714	0.0623522089297923	0.12600646668147	-0.0049669296156594	0.00603744132484699	0.0119790865401396	-0.032930954980763	0.610683083247866	0.00368806041938986	0.011363248576694
Ornithinimicrobium	0.0602583465453936	0.779708182169038	0.9087127673692	0.0150678640402023	0.944288990547726	0.979557790042253	0.0110352408990259	-0.033917702696473	0.62518572285111	-0.0002533606391629	5.24717728217914e-05	0.00295621891428599	-0.0423639529532465	0.800786052323142	-0.000397291476740558	0.00014997237364543
Oscillochloris	0.130781041555745	0.542447286975824	0.829895646039831	0.401512474226926	0.0518080986210987	0.312343056109893	0.0376692504841556	-0.00607305631201904	0.363483603809337	-0.00157711939784564	0.000964970395201525	0.147226709437731	0.108464287139446	0.0641733528987898	-0.0375016761244569	0.0105346944540025
P2-11E	-0.0854600227303301	0.691334542123283	0.877463072694936	0.0232844973148741	0.913999619946361	0.972967337362255	0.00395562246932675	-0.0413191219638855	0.770320401847499	0.00732847424235657	-0.000308636077747688	0.000216484868871098	-0.0452282203643621	0.945597559556006	0.00269412696390763	0.000398713727162864
P3OB-42	0.323188992977144	0.123450056996672	0.456437174352107	0.200253136354877	0.34813335266701	0.604652665158491	0.132783498379583	0.0933645664877459	0.0800097304259264	-0.00801654487738783	0.00272586276175931	0.036602718310475	-0.00718806722086707	0.370497073787283	-0.0159735469348225	0.0079030866624248
Paenarthrobacter	0.564648704580249	0.00404595079575815	0.116145920806219	0.272837556888958	0.197082040480438	0.488420709016737	0.242470236467878	0.208037065398236	0.0145083883768671	-0.0500033115880585	0.0115316047860499	0.072203640946582	0.0300310791714266	0.204218798050942	-0.0892959974223684	0.0347494729289874
Paenibacillus	0.402436381068443	0.0512213588867222	0.360851595752526	0.161662315056571	0.450436956701165	0.701146183977016	0.180438953026061	0.14318617816361	0.0385404465395123	-0.121217058105185	0.0477150666431519	0.0414975185926686	-0.00207077601675554	0.339701339648099	-0.20923583020261	0.12635999225885
